word,token_count,char_count,avg_byte_length,tokens_per_char,chars_per_token
superintendent,2,14,7.0,0.14285714285714285,7.0
superior,2,8,4.0,0.25,4.0
supervision,2,11,5.5,0.18181818181818182,5.5
supervisor,2,10,5.0,0.2,5.0
supervisors,3,11,3.6666666666666665,0.2727272727272727,3.6666666666666665
supplement,2,10,5.0,0.2,5.0
supplemental,3,12,4.0,0.25,4.0
supplements,2,11,5.5,0.18181818181818182,5.5
supplied,2,8,4.0,0.25,4.0
supplier,1,8,8.0,0.125,8.0
suppliers,2,9,4.5,0.2222222222222222,4.5
supplies,2,8,4.0,0.25,4.0
supply,2,6,3.0,0.3333333333333333,3.0
support,1,7,7.0,0.14285714285714285,7.0
supported,1,9,9.0,0.1111111111111111,9.0
supporters,2,10,5.0,0.2,5.0
supporting,2,10,5.0,0.2,5.0
supports,1,8,8.0,0.125,8.0
suppose,2,7,3.5,0.2857142857142857,3.5
supposed,2,8,4.0,0.25,4.0
supreme,2,7,3.5,0.2857142857142857,3.5
sur,1,3,3.0,0.3333333333333333,3.0
sure,1,4,4.0,0.25,4.0
surely,2,6,3.0,0.3333333333333333,3.0
surf,1,4,4.0,0.25,4.0
surface,1,7,7.0,0.14285714285714285,7.0
surfaces,2,8,4.0,0.25,4.0
surfing,2,7,3.5,0.2857142857142857,3.5
surge,2,5,2.5,0.4,2.5
surgeon,3,7,2.3333333333333335,0.42857142857142855,2.3333333333333335
surgeons,3,8,2.6666666666666665,0.375,2.6666666666666665
surgery,2,7,3.5,0.2857142857142857,3.5
surgical,2,8,4.0,0.25,4.0
surname,1,7,7.0,0.14285714285714285,7.0
surplus,2,7,3.5,0.2857142857142857,3.5
surprise,2,8,4.0,0.25,4.0
surprised,3,9,3.0,0.3333333333333333,3.0
surprising,2,10,5.0,0.2,5.0
surrey,2,6,3.0,0.3333333333333333,3.0
surround,2,8,4.0,0.25,4.0
surrounded,2,10,5.0,0.2,5.0
surrounding,3,11,3.6666666666666665,0.2727272727272727,3.6666666666666665
surveillance,2,12,6.0,0.16666666666666666,6.0
survey,1,6,6.0,0.16666666666666666,6.0
surveys,2,7,3.5,0.2857142857142857,3.5
survival,2,8,4.0,0.25,4.0
survive,2,7,3.5,0.2857142857142857,3.5
survivor,3,8,2.6666666666666665,0.375,2.6666666666666665
survivors,3,9,3.0,0.3333333333333333,3.0
susan,2,5,2.5,0.4,2.5
suse,2,4,2.0,0.5,2.0
suspect,2,7,3.5,0.2857142857142857,3.5
suspected,2,9,4.5,0.2222222222222222,4.5
suspended,2,9,4.5,0.2222222222222222,4.5
suspension,3,10,3.3333333333333335,0.3,3.3333333333333335
sussex,2,6,3.0,0.3333333333333333,3.0
sustainability,3,14,4.666666666666667,0.21428571428571427,4.666666666666667
sustainable,2,11,5.5,0.18181818181818182,5.5
sustained,3,9,3.0,0.3333333333333333,3.0
suzuki,3,6,2.0,0.5,2.0
sv,1,2,2.0,0.5,2.0
sw,1,2,2.0,0.5,2.0
swap,1,4,4.0,0.25,4.0
sweden,2,6,3.0,0.3333333333333333,3.0
swedish,2,7,3.5,0.2857142857142857,3.5
sweet,1,5,5.0,0.2,5.0
swift,1,5,5.0,0.2,5.0
swim,2,4,2.0,0.5,2.0
swimming,2,8,4.0,0.25,4.0
swing,2,5,2.5,0.4,2.5
swingers,3,8,2.6666666666666665,0.375,2.6666666666666665
swiss,2,5,2.5,0.4,2.5
switch,1,6,6.0,0.16666666666666666,6.0
switched,2,8,4.0,0.25,4.0
switches,2,8,4.0,0.25,4.0
switching,2,9,4.5,0.2222222222222222,4.5
switzerland,2,11,5.5,0.18181818181818182,5.5
sword,2,5,2.5,0.4,2.5
sydney,2,6,3.0,0.3333333333333333,3.0
symantec,2,8,4.0,0.25,4.0
symbol,1,6,6.0,0.16666666666666666,6.0
symbols,1,7,7.0,0.14285714285714285,7.0
sympathy,2,8,4.0,0.25,4.0
symphony,3,8,2.6666666666666665,0.375,2.6666666666666665
symposium,2,9,4.5,0.2222222222222222,4.5
symptoms,2,8,4.0,0.25,4.0
sync,1,4,4.0,0.25,4.0
syndicate,3,9,3.0,0.3333333333333333,3.0
syndication,3,11,3.6666666666666665,0.2727272727272727,3.6666666666666665
syndrome,2,8,4.0,0.25,4.0
synopsis,2,8,4.0,0.25,4.0
syntax,1,6,6.0,0.16666666666666666,6.0
synthesis,2,9,4.5,0.2222222222222222,4.5
synthetic,2,9,4.5,0.2222222222222222,4.5
syracuse,3,8,2.6666666666666665,0.375,2.6666666666666665
syria,2,5,2.5,0.4,2.5
sys,1,3,3.0,0.3333333333333333,3.0
system,1,6,6.0,0.16666666666666666,6.0
systematic,2,10,5.0,0.2,5.0
systems,1,7,7.0,0.14285714285714285,7.0
t,1,1,1.0,1.0,1.0
ta,1,2,2.0,0.5,2.0
tab,1,3,3.0,0.3333333333333333,3.0
table,1,5,5.0,0.2,5.0
tables,1,6,6.0,0.16666666666666666,6.0
tablet,1,6,6.0,0.16666666666666666,6.0
tablets,2,7,3.5,0.2857142857142857,3.5
tabs,1,4,4.0,0.25,4.0
tackle,2,6,3.0,0.3333333333333333,3.0
tactics,2,7,3.5,0.2857142857142857,3.5
tag,1,3,3.0,0.3333333333333333,3.0
tagged,2,6,3.0,0.3333333333333333,3.0
tags,1,4,4.0,0.25,4.0
tahoe,3,5,1.6666666666666667,0.6,1.6666666666666667
tail,1,4,4.0,0.25,4.0
taiwan,2,6,3.0,0.3333333333333333,3.0
take,1,4,4.0,0.25,4.0
taken,1,5,5.0,0.2,5.0
takes,1,5,5.0,0.2,5.0
taking,1,6,6.0,0.16666666666666666,6.0
tale,2,4,2.0,0.5,2.0
talent,2,6,3.0,0.3333333333333333,3.0
talented,2,8,4.0,0.25,4.0
tales,2,5,2.5,0.4,2.5
talk,1,4,4.0,0.25,4.0
talked,2,6,3.0,0.3333333333333333,3.0
talking,2,7,3.5,0.2857142857142857,3.5
talks,2,5,2.5,0.4,2.5
tall,2,4,2.0,0.5,2.0
tamil,2,5,2.5,0.4,2.5
tampa,2,5,2.5,0.4,2.5
tan,1,3,3.0,0.3333333333333333,3.0
tank,1,4,4.0,0.25,4.0
tanks,2,5,2.5,0.4,2.5
tanzania,2,8,4.0,0.25,4.0
tap,1,3,3.0,0.3333333333333333,3.0
tape,2,4,2.0,0.5,2.0
tapes,2,5,2.5,0.4,2.5
tar,1,3,3.0,0.3333333333333333,3.0
target,1,6,6.0,0.16666666666666666,6.0
targeted,2,8,4.0,0.25,4.0
targets,1,7,7.0,0.14285714285714285,7.0
tariff,2,6,3.0,0.3333333333333333,3.0
task,1,4,4.0,0.25,4.0
tasks,1,5,5.0,0.2,5.0
taste,1,5,5.0,0.2,5.0
tattoo,2,6,3.0,0.3333333333333333,3.0
taught,2,6,3.0,0.3333333333333333,3.0
tax,1,3,3.0,0.3333333333333333,3.0
taxation,2,8,4.0,0.25,4.0
taxes,2,5,2.5,0.4,2.5
taxi,2,4,2.0,0.5,2.0
taylor,2,6,3.0,0.3333333333333333,3.0
tb,1,2,2.0,0.5,2.0
tba,2,3,1.5,0.6666666666666666,1.5
tc,1,2,2.0,0.5,2.0
tcp,1,3,3.0,0.3333333333333333,3.0
td,1,2,2.0,0.5,2.0
te,1,2,2.0,0.5,2.0
tea,1,3,3.0,0.3333333333333333,3.0
teach,1,5,5.0,0.2,5.0
teacher,1,7,7.0,0.14285714285714285,7.0
teachers,1,8,8.0,0.125,8.0
teaches,2,7,3.5,0.2857142857142857,3.5
teaching,2,8,4.0,0.25,4.0
team,1,4,4.0,0.25,4.0
teams,1,5,5.0,0.2,5.0
tear,1,4,4.0,0.25,4.0
tears,2,5,2.5,0.4,2.5
tech,1,4,4.0,0.25,4.0
technical,1,9,9.0,0.1111111111111111,9.0
technician,2,10,5.0,0.2,5.0
technique,2,9,4.5,0.2222222222222222,4.5
techniques,2,10,5.0,0.2,5.0
techno,2,6,3.0,0.3333333333333333,3.0
technological,2,13,6.5,0.15384615384615385,6.5
technologies,2,12,6.0,0.16666666666666666,6.0
technology,1,10,10.0,0.1,10.0
techrepublic,3,12,4.0,0.25,4.0
ted,1,3,3.0,0.3333333333333333,3.0
teddy,2,5,2.5,0.4,2.5
tee,1,3,3.0,0.3333333333333333,3.0
teen,1,4,4.0,0.25,4.0
teenage,2,7,3.5,0.2857142857142857,3.5
teens,2,5,2.5,0.4,2.5
teeth,2,5,2.5,0.4,2.5
tel,1,3,3.0,0.3333333333333333,3.0
telecharger,2,11,5.5,0.18181818181818182,5.5
telecom,2,7,3.5,0.2857142857142857,3.5
telecommunications,2,18,9.0,0.1111111111111111,9.0
telephone,1,9,9.0,0.1111111111111111,9.0
telephony,2,9,4.5,0.2222222222222222,4.5
telescope,2,9,4.5,0.2222222222222222,4.5
television,2,10,5.0,0.2,5.0
televisions,2,11,5.5,0.18181818181818182,5.5
tell,1,4,4.0,0.25,4.0
telling,1,7,7.0,0.14285714285714285,7.0
tells,2,5,2.5,0.4,2.5
temp,1,4,4.0,0.25,4.0
temperature,1,11,11.0,0.09090909090909091,11.0
temperatures,2,12,6.0,0.16666666666666666,6.0
template,1,8,8.0,0.125,8.0
templates,1,9,9.0,0.1111111111111111,9.0
temple,2,6,3.0,0.3333333333333333,3.0
temporal,2,8,4.0,0.25,4.0
temporarily,2,11,5.5,0.18181818181818182,5.5
temporary,1,9,9.0,0.1111111111111111,9.0
ten,1,3,3.0,0.3333333333333333,3.0
tenant,1,6,6.0,0.16666666666666666,6.0
tend,2,4,2.0,0.5,2.0
tender,2,6,3.0,0.3333333333333333,3.0
tennessee,3,9,3.0,0.3333333333333333,3.0
tennis,2,6,3.0,0.3333333333333333,3.0
tension,2,7,3.5,0.2857142857142857,3.5
tent,1,4,4.0,0.25,4.0
term,1,4,4.0,0.25,4.0
terminal,1,8,8.0,0.125,8.0
terminals,2,9,4.5,0.2222222222222222,4.5
termination,1,11,11.0,0.09090909090909091,11.0
terminology,2,11,5.5,0.18181818181818182,5.5
terms,1,5,5.0,0.2,5.0
terrace,2,7,3.5,0.2857142857142857,3.5
terrain,1,7,7.0,0.14285714285714285,7.0
terrible,2,8,4.0,0.25,4.0
territories,2,11,5.5,0.18181818181818182,5.5
territory,2,9,4.5,0.2222222222222222,4.5
terror,1,6,6.0,0.16666666666666666,6.0
terrorism,2,9,4.5,0.2222222222222222,4.5
terrorist,2,9,4.5,0.2222222222222222,4.5
terrorists,2,10,5.0,0.2,5.0
terry,2,5,2.5,0.4,2.5
test,1,4,4.0,0.25,4.0
testament,2,9,4.5,0.2222222222222222,4.5
tested,1,6,6.0,0.16666666666666666,6.0
testimonials,2,12,6.0,0.16666666666666666,6.0
testimony,2,9,4.5,0.2222222222222222,4.5
testing,1,7,7.0,0.14285714285714285,7.0
tests,1,5,5.0,0.2,5.0
tex,1,3,3.0,0.3333333333333333,3.0
texas,2,5,2.5,0.4,2.5
text,1,4,4.0,0.25,4.0
textbook,2,8,4.0,0.25,4.0
textbooks,2,9,4.5,0.2222222222222222,4.5
textile,2,7,3.5,0.2857142857142857,3.5
textiles,2,8,4.0,0.25,4.0
texts,1,5,5.0,0.2,5.0
texture,1,7,7.0,0.14285714285714285,7.0
tf,1,2,2.0,0.5,2.0
tft,2,3,1.5,0.6666666666666666,1.5
tgp,2,3,1.5,0.6666666666666666,1.5
th,1,2,2.0,0.5,2.0
thai,1,4,4.0,0.25,4.0
thailand,2,8,4.0,0.25,4.0
than,1,4,4.0,0.25,4.0
thank,1,5,5.0,0.2,5.0
thanks,1,6,6.0,0.16666666666666666,6.0
thanksgiving,2,12,6.0,0.16666666666666666,6.0
that,1,4,4.0,0.25,4.0
thats,2,5,2.5,0.4,2.5
the,1,3,3.0,0.3333333333333333,3.0
theater,2,7,3.5,0.2857142857142857,3.5
theaters,2,8,4.0,0.25,4.0
theatre,2,7,3.5,0.2857142857142857,3.5
thee,2,4,2.0,0.5,2.0
theft,2,5,2.5,0.4,2.5
thehun,2,6,3.0,0.3333333333333333,3.0
their,1,5,5.0,0.2,5.0
them,1,4,4.0,0.25,4.0
theme,1,5,5.0,0.2,5.0
themes,1,6,6.0,0.16666666666666666,6.0
themselves,3,10,3.3333333333333335,0.3,3.3333333333333335
then,1,4,4.0,0.25,4.0
theology,2,8,4.0,0.25,4.0
theorem,2,7,3.5,0.2857142857142857,3.5
theoretical,2,11,5.5,0.18181818181818182,5.5
theories,2,8,4.0,0.25,4.0
theory,2,6,3.0,0.3333333333333333,3.0
therapeutic,3,11,3.6666666666666665,0.2727272727272727,3.6666666666666665
therapist,3,9,3.0,0.3333333333333333,3.0
therapy,1,7,7.0,0.14285714285714285,7.0
there,1,5,5.0,0.2,5.0
thereafter,2,10,5.0,0.2,5.0
thereby,2,7,3.5,0.2857142857142857,3.5
therefore,2,9,4.5,0.2222222222222222,4.5
thereof,2,7,3.5,0.2857142857142857,3.5
thermal,1,7,7.0,0.14285714285714285,7.0
thesaurus,3,9,3.0,0.3333333333333333,3.0
these,1,5,5.0,0.2,5.0
thesis,2,6,3.0,0.3333333333333333,3.0
they,1,4,4.0,0.25,4.0
thick,2,5,2.5,0.4,2.5
thickness,2,9,4.5,0.2222222222222222,4.5
thin,1,4,4.0,0.25,4.0
thing,1,5,5.0,0.2,5.0
things,1,6,6.0,0.16666666666666666,6.0
think,1,5,5.0,0.2,5.0
thinking,1,8,8.0,0.125,8.0
thinkpad,2,8,4.0,0.25,4.0
thinks,2,6,3.0,0.3333333333333333,3.0
third,1,5,5.0,0.2,5.0
thirty,2,6,3.0,0.3333333333333333,3.0
this,1,4,4.0,0.25,4.0
thomas,2,6,3.0,0.3333333333333333,3.0
thompson,3,8,2.6666666666666665,0.375,2.6666666666666665
thomson,3,7,2.3333333333333335,0.42857142857142855,2.3333333333333335
thong,2,5,2.5,0.4,2.5
thongs,2,6,3.0,0.3333333333333333,3.0
thorough,2,8,4.0,0.25,4.0
thoroughly,3,10,3.3333333333333335,0.3,3.3333333333333335
those,1,5,5.0,0.2,5.0
thou,2,4,2.0,0.5,2.0
though,1,6,6.0,0.16666666666666666,6.0
thought,1,7,7.0,0.14285714285714285,7.0
thoughts,2,8,4.0,0.25,4.0
thousand,2,8,4.0,0.25,4.0
thousands,2,9,4.5,0.2222222222222222,4.5
thread,1,6,6.0,0.16666666666666666,6.0
threaded,2,8,4.0,0.25,4.0
threads,1,7,7.0,0.14285714285714285,7.0
threat,2,6,3.0,0.3333333333333333,3.0
threatened,3,10,3.3333333333333335,0.3,3.3333333333333335
threatening,3,11,3.6666666666666665,0.2727272727272727,3.6666666666666665
threats,3,7,2.3333333333333335,0.42857142857142855,2.3333333333333335
three,1,5,5.0,0.2,5.0
threesome,3,9,3.0,0.3333333333333333,3.0
threshold,1,9,9.0,0.1111111111111111,9.0
thriller,2,8,4.0,0.25,4.0
throat,2,6,3.0,0.3333333333333333,3.0
through,1,7,7.0,0.14285714285714285,7.0
throughout,2,10,5.0,0.2,5.0
throw,1,5,5.0,0.2,5.0
throwing,2,8,4.0,0.25,4.0
thrown,2,6,3.0,0.3333333333333333,3.0
throws,1,6,6.0,0.16666666666666666,6.0
thru,2,4,2.0,0.5,2.0
thu,1,3,3.0,0.3333333333333333,3.0
thumb,1,5,5.0,0.2,5.0
thumbnail,1,9,9.0,0.1111111111111111,9.0
thumbnails,2,10,5.0,0.2,5.0
thumbs,2,6,3.0,0.3333333333333333,3.0
thumbzilla,2,10,5.0,0.2,5.0
thunder,2,7,3.5,0.2857142857142857,3.5
thursday,2,8,4.0,0.25,4.0
thus,1,4,4.0,0.25,4.0
thy,1,3,3.0,0.3333333333333333,3.0
ti,1,2,2.0,0.5,2.0
ticket,1,6,6.0,0.16666666666666666,6.0
tickets,1,7,7.0,0.14285714285714285,7.0
tide,2,4,2.0,0.5,2.0
tie,1,3,3.0,0.3333333333333333,3.0
tied,2,4,2.0,0.5,2.0
tier,1,4,4.0,0.25,4.0
ties,1,4,4.0,0.25,4.0
tiffany,2,7,3.5,0.2857142857142857,3.5
tiger,2,5,2.5,0.4,2.5
tigers,2,6,3.0,0.3333333333333333,3.0
tight,1,5,5.0,0.2,5.0
til,1,3,3.0,0.3333333333333333,3.0
tile,1,4,4.0,0.25,4.0
tiles,1,5,5.0,0.2,5.0
till,2,4,2.0,0.5,2.0
tim,1,3,3.0,0.3333333333333333,3.0
timber,2,6,3.0,0.3333333333333333,3.0
time,1,4,4.0,0.25,4.0
timeline,1,8,8.0,0.125,8.0
timely,2,6,3.0,0.3333333333333333,3.0
timer,1,5,5.0,0.2,5.0
times,1,5,5.0,0.2,5.0
timing,2,6,3.0,0.3333333333333333,3.0
timothy,2,7,3.5,0.2857142857142857,3.5
tin,1,3,3.0,0.3333333333333333,3.0
tiny,1,4,4.0,0.25,4.0
tion,1,4,4.0,0.25,4.0
tions,2,5,2.5,0.4,2.5
tip,1,3,3.0,0.3333333333333333,3.0
tips,1,4,4.0,0.25,4.0
tire,2,4,2.0,0.5,2.0
tired,2,5,2.5,0.4,2.5
tires,2,5,2.5,0.4,2.5
tissue,2,6,3.0,0.3333333333333333,3.0
tit,1,3,3.0,0.3333333333333333,3.0
titanium,3,8,2.6666666666666665,0.375,2.6666666666666665
titans,2,6,3.0,0.3333333333333333,3.0
title,1,5,5.0,0.2,5.0
titled,2,6,3.0,0.3333333333333333,3.0
titles,1,6,6.0,0.16666666666666666,6.0
tits,2,4,2.0,0.5,2.0
titten,2,6,3.0,0.3333333333333333,3.0
tm,1,2,2.0,0.5,2.0
tmp,1,3,3.0,0.3333333333333333,3.0
tn,1,2,2.0,0.5,2.0
to,1,2,2.0,0.5,2.0
tobacco,3,7,2.3333333333333335,0.42857142857142855,2.3333333333333335
tobago,3,6,2.0,0.5,2.0
today,1,5,5.0,0.2,5.0
todd,2,4,2.0,0.5,2.0
toddler,3,7,2.3333333333333335,0.42857142857142855,2.3333333333333335
toe,1,3,3.0,0.3333333333333333,3.0
together,2,8,4.0,0.25,4.0
toilet,2,6,3.0,0.3333333333333333,3.0
token,1,5,5.0,0.2,5.0
tokyo,2,5,2.5,0.4,2.5
told,2,4,2.0,0.5,2.0
tolerance,2,9,4.5,0.2222222222222222,4.5
toll,2,4,2.0,0.5,2.0
tom,1,3,3.0,0.3333333333333333,3.0
tomato,2,6,3.0,0.3333333333333333,3.0
tomatoes,2,8,4.0,0.25,4.0
tommy,2,5,2.5,0.4,2.5
tomorrow,2,8,4.0,0.25,4.0
ton,1,3,3.0,0.3333333333333333,3.0
tone,1,4,4.0,0.25,4.0
toner,2,5,2.5,0.4,2.5
tones,1,5,5.0,0.2,5.0
tongue,2,6,3.0,0.3333333333333333,3.0
tonight,2,7,3.5,0.2857142857142857,3.5
tons,1,4,4.0,0.25,4.0
tony,2,4,2.0,0.5,2.0
too,1,3,3.0,0.3333333333333333,3.0
took,2,4,2.0,0.5,2.0
tool,1,4,4.0,0.25,4.0
toolbar,1,7,7.0,0.14285714285714285,7.0
toolbox,2,7,3.5,0.2857142857142857,3.5
toolkit,2,7,3.5,0.2857142857142857,3.5
tools,1,5,5.0,0.2,5.0
tooth,2,5,2.5,0.4,2.5
top,1,3,3.0,0.3333333333333333,3.0
topic,1,5,5.0,0.2,5.0
topics,1,6,6.0,0.16666666666666666,6.0
topless,2,7,3.5,0.2857142857142857,3.5
tops,1,4,4.0,0.25,4.0
toronto,2,7,3.5,0.2857142857142857,3.5
torture,3,7,2.3333333333333335,0.42857142857142855,2.3333333333333335
toshiba,2,7,3.5,0.2857142857142857,3.5
total,1,5,5.0,0.2,5.0
totally,2,7,3.5,0.2857142857142857,3.5
totals,2,6,3.0,0.3333333333333333,3.0
touch,1,5,5.0,0.2,5.0
touched,2,7,3.5,0.2857142857142857,3.5
tough,2,5,2.5,0.4,2.5
tour,1,4,4.0,0.25,4.0
touring,2,7,3.5,0.2857142857142857,3.5
tourism,2,7,3.5,0.2857142857142857,3.5
tourist,2,7,3.5,0.2857142857142857,3.5
tournament,2,10,5.0,0.2,5.0
tournaments,2,11,5.5,0.18181818181818182,5.5
tours,2,5,2.5,0.4,2.5
toward,2,6,3.0,0.3333333333333333,3.0
towards,2,7,3.5,0.2857142857142857,3.5
tower,1,5,5.0,0.2,5.0
towers,2,6,3.0,0.3333333333333333,3.0
town,1,4,4.0,0.25,4.0
towns,2,5,2.5,0.4,2.5
township,2,8,4.0,0.25,4.0
toxic,2,5,2.5,0.4,2.5
toy,1,3,3.0,0.3333333333333333,3.0
toyota,2,6,3.0,0.3333333333333333,3.0
toys,2,4,2.0,0.5,2.0
tp,1,2,2.0,0.5,2.0
tr,1,2,2.0,0.5,2.0
trace,1,5,5.0,0.2,5.0
track,1,5,5.0,0.2,5.0
trackback,2,9,4.5,0.2222222222222222,4.5
trackbacks,2,10,5.0,0.2,5.0
tracked,1,7,7.0,0.14285714285714285,7.0
tracker,1,7,7.0,0.14285714285714285,7.0
tracking,1,8,8.0,0.125,8.0
tracks,1,6,6.0,0.16666666666666666,6.0
tract,1,5,5.0,0.2,5.0
tractor,1,7,7.0,0.14285714285714285,7.0
tracy,2,5,2.5,0.4,2.5
trade,1,5,5.0,0.2,5.0
trademark,2,9,4.5,0.2222222222222222,4.5
trademarks,3,10,3.3333333333333335,0.3,3.3333333333333335
trader,2,6,3.0,0.3333333333333333,3.0
trades,2,6,3.0,0.3333333333333333,3.0
trading,2,7,3.5,0.2857142857142857,3.5
tradition,2,9,4.5,0.2222222222222222,4.5
traditional,1,11,11.0,0.09090909090909091,11.0
traditions,2,10,5.0,0.2,5.0
traffic,1,7,7.0,0.14285714285714285,7.0
tragedy,3,7,2.3333333333333335,0.42857142857142855,2.3333333333333335
trail,1,5,5.0,0.2,5.0
trailer,2,7,3.5,0.2857142857142857,3.5
trailers,2,8,4.0,0.25,4.0
trails,2,6,3.0,0.3333333333333333,3.0
train,1,5,5.0,0.2,5.0
trained,1,7,7.0,0.14285714285714285,7.0
trainer,1,7,7.0,0.14285714285714285,7.0
trainers,2,8,4.0,0.25,4.0
training,1,8,8.0,0.125,8.0
trains,2,6,3.0,0.3333333333333333,3.0
tramadol,3,8,2.6666666666666665,0.375,2.6666666666666665
trance,2,6,3.0,0.3333333333333333,3.0
tranny,2,6,3.0,0.3333333333333333,3.0
trans,1,5,5.0,0.2,5.0
transaction,1,11,11.0,0.09090909090909091,11.0
transactions,1,12,12.0,0.08333333333333333,12.0
transcript,2,10,5.0,0.2,5.0
transcription,2,13,6.5,0.15384615384615385,6.5
transcripts,2,11,5.5,0.18181818181818182,5.5
transexual,2,10,5.0,0.2,5.0
transexuales,3,12,4.0,0.25,4.0
transfer,1,8,8.0,0.125,8.0
transferred,2,11,5.5,0.18181818181818182,5.5
transfers,2,9,4.5,0.2222222222222222,4.5
transform,1,9,9.0,0.1111111111111111,9.0
transformation,2,14,7.0,0.14285714285714285,7.0
transit,2,7,3.5,0.2857142857142857,3.5
transition,1,10,10.0,0.1,10.0
translate,1,9,9.0,0.1111111111111111,9.0
translated,1,10,10.0,0.1,10.0
translation,1,11,11.0,0.09090909090909091,11.0
translations,1,12,12.0,0.08333333333333333,12.0
translator,1,10,10.0,0.1,10.0
transmission,2,12,6.0,0.16666666666666666,6.0
transmit,2,8,4.0,0.25,4.0
transmitted,2,11,5.5,0.18181818181818182,5.5
transparency,2,12,6.0,0.16666666666666666,6.0
transparent,1,11,11.0,0.09090909090909091,11.0
transport,1,9,9.0,0.1111111111111111,9.0
transportation,2,14,7.0,0.14285714285714285,7.0
transsexual,2,11,5.5,0.18181818181818182,5.5
trap,1,4,4.0,0.25,4.0
trash,1,5,5.0,0.2,5.0
trauma,2,6,3.0,0.3333333333333333,3.0
travel,1,6,6.0,0.16666666666666666,6.0
traveler,2,8,4.0,0.25,4.0
travelers,2,9,4.5,0.2222222222222222,4.5
traveling,2,9,4.5,0.2222222222222222,4.5
traveller,2,9,4.5,0.2222222222222222,4.5
travelling,2,10,5.0,0.2,5.0
travels,2,7,3.5,0.2857142857142857,3.5
travesti,2,8,4.0,0.25,4.0
travis,2,6,3.0,0.3333333333333333,3.0
tray,1,4,4.0,0.25,4.0
treasure,2,8,4.0,0.25,4.0
treasurer,2,9,4.5,0.2222222222222222,4.5
treasures,2,9,4.5,0.2222222222222222,4.5
treasury,2,8,4.0,0.25,4.0
treat,2,5,2.5,0.4,2.5
treated,1,7,7.0,0.14285714285714285,7.0
treating,3,8,2.6666666666666665,0.375,2.6666666666666665
treatment,2,9,4.5,0.2222222222222222,4.5
treatments,3,10,3.3333333333333335,0.3,3.3333333333333335
treaty,3,6,2.0,0.5,2.0
tree,1,4,4.0,0.25,4.0
trees,1,5,5.0,0.2,5.0
trek,2,4,2.0,0.5,2.0
trembl,3,6,2.0,0.5,2.0
tremendous,3,10,3.3333333333333335,0.3,3.3333333333333335
trend,1,5,5.0,0.2,5.0
trends,2,6,3.0,0.3333333333333333,3.0
treo,2,4,2.0,0.5,2.0
tri,1,3,3.0,0.3333333333333333,3.0
trial,1,5,5.0,0.2,5.0
trials,2,6,3.0,0.3333333333333333,3.0
triangle,1,8,8.0,0.125,8.0
tribal,2,6,3.0,0.3333333333333333,3.0
tribe,2,5,2.5,0.4,2.5
tribes,2,6,3.0,0.3333333333333333,3.0
tribunal,2,8,4.0,0.25,4.0
tribune,2,7,3.5,0.2857142857142857,3.5
tribute,1,7,7.0,0.14285714285714285,7.0
trick,2,5,2.5,0.4,2.5
tricks,2,6,3.0,0.3333333333333333,3.0
tried,2,5,2.5,0.4,2.5
tries,1,5,5.0,0.2,5.0
trigger,1,7,7.0,0.14285714285714285,7.0
trim,1,4,4.0,0.25,4.0
trinidad,2,8,4.0,0.25,4.0
trinity,2,7,3.5,0.2857142857142857,3.5
trio,2,4,2.0,0.5,2.0
trip,1,4,4.0,0.25,4.0
tripadvisor,2,11,5.5,0.18181818181818182,5.5
triple,2,6,3.0,0.3333333333333333,3.0
trips,2,5,2.5,0.4,2.5
triumph,3,7,2.3333333333333335,0.42857142857142855,2.3333333333333335
trivia,2,6,3.0,0.3333333333333333,3.0
troops,2,6,3.0,0.3333333333333333,3.0
tropical,2,8,4.0,0.25,4.0
trouble,2,7,3.5,0.2857142857142857,3.5
troubleshooting,3,15,5.0,0.2,5.0
trout,2,5,2.5,0.4,2.5
troy,2,4,2.0,0.5,2.0
truck,1,5,5.0,0.2,5.0
trucks,2,6,3.0,0.3333333333333333,3.0
true,1,4,4.0,0.25,4.0
truly,2,5,2.5,0.4,2.5
trunk,2,5,2.5,0.4,2.5
trust,1,5,5.0,0.2,5.0
trusted,1,7,7.0,0.14285714285714285,7.0
trustee,2,7,3.5,0.2857142857142857,3.5
trustees,2,8,4.0,0.25,4.0
trusts,2,6,3.0,0.3333333333333333,3.0
truth,1,5,5.0,0.2,5.0
try,1,3,3.0,0.3333333333333333,3.0
trying,1,6,6.0,0.16666666666666666,6.0
ts,1,2,2.0,0.5,2.0
tsunami,2,7,3.5,0.2857142857142857,3.5
tt,1,2,2.0,0.5,2.0
tu,1,2,2.0,0.5,2.0
tub,2,3,1.5,0.6666666666666666,1.5
tube,1,4,4.0,0.25,4.0
tubes,2,5,2.5,0.4,2.5
tucson,3,6,2.0,0.5,2.0
tue,2,3,1.5,0.6666666666666666,1.5
tuesday,2,7,3.5,0.2857142857142857,3.5
tuition,2,7,3.5,0.2857142857142857,3.5
tulsa,3,5,1.6666666666666667,0.6,1.6666666666666667
tumor,2,5,2.5,0.4,2.5
tune,2,4,2.0,0.5,2.0
tuner,2,5,2.5,0.4,2.5
tunes,2,5,2.5,0.4,2.5
tuning,2,6,3.0,0.3333333333333333,3.0
tunisia,2,7,3.5,0.2857142857142857,3.5
tunnel,2,6,3.0,0.3333333333333333,3.0
turbo,2,5,2.5,0.4,2.5
turkey,2,6,3.0,0.3333333333333333,3.0
